[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
7.60274351e-001, -4.54593933e+002
7.48771429e-001, -4.52307190e+002
7.37402678e-001, -4.50282623e+002
7.26171255e-001, -4.48227783e+002
7.15004027e-001, -4.46177002e+002
7.03874469e-001, -4.44695099e+002
6.92769289e-001, -4.42575317e+002
6.81701243e-001, -4.40314941e+002
6.70660317e-001, -4.37654633e+002
6.59646213e-001, -4.35392212e+002
6.48650765e-001, -4.33315247e+002
6.37669861e-001, -4.31009430e+002
6.26699626e-001, -4.28668762e+002
6.15707815e-001, -4.26232086e+002
6.04683995e-001, -4.23690674e+002
5.93636155e-001, -4.21091949e+002
5.82577467e-001, -4.18626892e+002
5.71528018e-001, -4.16424591e+002
5.60500860e-001, -4.14339203e+002
5.49486578e-001, -4.11582092e+002
5.38503110e-001, -4.09254242e+002
5.27570903e-001, -4.07186768e+002
5.16711652e-001, -4.04858704e+002
5.05947411e-001, -4.01938538e+002
4.95291114e-001, -3.99152374e+002
4.84636545e-001, -3.96485352e+002
4.73949999e-001, -3.93630737e+002
4.63241041e-001, -3.90797607e+002
4.52502221e-001, -3.87604370e+002
4.41729635e-001, -3.84037292e+002
4.30898845e-001, -3.80633057e+002
4.20019120e-001, -3.77071350e+002
4.09105927e-001, -3.73144348e+002
3.98188949e-001, -3.69523712e+002
3.87288451e-001, -3.65376709e+002
3.76415819e-001, -3.60655273e+002
3.65578085e-001, -3.56240051e+002
3.54810059e-001, -3.51871185e+002
3.44147176e-001, -3.47107178e+002
3.33594978e-001, -3.42633270e+002
3.22961003e-001, -3.37933105e+002
3.12241852e-001, -3.32600952e+002
3.01483154e-001, -3.26971222e+002
2.90728122e-001, -3.20522919e+002
2.79999465e-001, -3.14133026e+002
2.69265682e-001, -3.07053497e+002
2.58542895e-001, -2.99724213e+002
2.47786731e-001, -2.92551819e+002
2.37050682e-001, -2.84870148e+002
2.26388380e-001, -2.76873322e+002
2.15870783e-001, -2.68817657e+002
2.05342978e-001, -2.60885132e+002
1.94729894e-001, -2.53171173e+002
1.84100598e-001, -2.44993210e+002
1.73459128e-001, -2.36048523e+002
1.62845612e-001, -2.25957870e+002
1.52198449e-001, -2.14318359e+002
1.41571328e-001, -2.00680923e+002
1.31021306e-001, -1.84807693e+002
1.20632343e-001, -1.67291214e+002
1.10194698e-001, -1.47544876e+002
9.96861234e-002, -1.24940903e+002
8.91894996e-002, -1.01480965e+002
7.87632614e-002, -8.30160599e+001
6.82968497e-002, -7.21975632e+001
5.79397045e-002, -5.88260689e+001
4.78219874e-002, -4.46762161e+001
3.77026498e-002, -4.58336411e+001
2.77663730e-002, -4.57021713e+001
1.82450525e-002, 1.84493683e+002
9.61389393e-003, 6.71315613e+002
2.82186363e-003, 1.31168188e+003
0.00000000e+000, 1.46996582e+003
4.86586010e-003, 8.22495972e+002
1.31091028e-002, 3.44286766e+001


