[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
7.60274351e-001, -1.59964814e+004
7.48771429e-001, -1.59739023e+004
7.37402678e-001, -1.59531885e+004
7.26171255e-001, -1.59342520e+004
7.15004027e-001, -1.59168223e+004
7.03874469e-001, -1.59009004e+004
6.92769289e-001, -1.58817598e+004
6.81701243e-001, -1.58646348e+004
6.70660317e-001, -1.58440537e+004
6.59646213e-001, -1.58346650e+004
6.48650765e-001, -1.58261924e+004
6.37669861e-001, -1.58153975e+004
6.26699626e-001, -1.58070938e+004
6.15707815e-001, -1.58016523e+004
6.04683995e-001, -1.57989766e+004
5.93636155e-001, -1.57982471e+004
5.82577467e-001, -1.57987988e+004
5.71528018e-001, -1.58006387e+004
5.60500860e-001, -1.58032080e+004
5.49486578e-001, -1.58059688e+004
5.38503110e-001, -1.58129580e+004
5.27570903e-001, -1.58192734e+004
5.16711652e-001, -1.58235752e+004
5.05947411e-001, -1.58261611e+004
4.95291114e-001, -1.58311055e+004
4.84636545e-001, -1.58349414e+004
4.73949999e-001, -1.58390049e+004
4.63241041e-001, -1.58453779e+004
4.52502221e-001, -1.58523887e+004
4.41729635e-001, -1.58620654e+004
4.30898845e-001, -1.58735039e+004
4.20019120e-001, -1.58894580e+004
4.09105927e-001, -1.59100938e+004
3.98188949e-001, -1.59368809e+004
3.87288451e-001, -1.59670459e+004
3.76415819e-001, -1.60023799e+004
3.65578085e-001, -1.60448369e+004
3.54810059e-001, -1.60914521e+004
3.44147176e-001, -1.61417178e+004
3.33594978e-001, -1.61928389e+004
3.22961003e-001, -1.62433877e+004
3.12241852e-001, -1.62897822e+004
3.01483154e-001, -1.63290273e+004
2.90728122e-001, -1.63594795e+004
2.79999465e-001, -1.63838057e+004
2.69265682e-001, -1.64028008e+004
2.58542895e-001, -1.64164336e+004
2.47786731e-001, -1.64281191e+004
2.37050682e-001, -1.64357363e+004
2.26388380e-001, -1.64443398e+004
2.15870783e-001, -1.64571563e+004
2.05342978e-001, -1.64777031e+004
1.94729894e-001, -1.65093281e+004
1.84100598e-001, -1.65510566e+004
1.73459128e-001, -1.66115918e+004
1.62845612e-001, -1.66977051e+004
1.52198449e-001, -1.68144922e+004
1.41571328e-001, -1.69626621e+004
1.31021306e-001, -1.71378496e+004
1.20632343e-001, -1.73213809e+004
1.10194698e-001, -1.74911426e+004
9.96861234e-002, -1.76299707e+004
8.91894996e-002, -1.77383242e+004
7.87632614e-002, -1.78215156e+004
6.82968497e-002, -1.78615117e+004
5.79397045e-002, -1.78223984e+004
4.78219874e-002, -1.77415781e+004
3.77026498e-002, -1.73878984e+004
2.77663730e-002, -1.69685801e+004
1.82450525e-002, -1.55880000e+004
9.61389393e-003, -1.17291748e+004
2.82186363e-003, -4.17326221e+003
0.00000000e+000, 1.26765576e+004
4.86586010e-003, 2.38011855e+004
1.31091028e-002, 2.73678555e+004


